,id,url,repository_url,labels_url,user
20,1904148036,https://api.github.com/repos/pandas-dev/pandas/issues/55214,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/55214/labels{/name},"{'login': 'rsm-23', 'id': 136445532, 'node_id': 'U_kgDOCCH-XA', 'avatar_url': 'https://avatars.githubusercontent.com/u/136445532?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/rsm-23', 'html_url': 'https://github.com/rsm-23', 'followers_url': 'https://api.github.com/users/rsm-23/followers', 'following_url': 'https://api.github.com/users/rsm-23/following{/other_user}', 'gists_url': 'https://api.github.com/users/rsm-23/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/rsm-23/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/rsm-23/subscriptions', 'organizations_url': 'https://api.github.com/users/rsm-23/orgs', 'repos_url': 'https://api.github.com/users/rsm-23/repos', 'events_url': 'https://api.github.com/users/rsm-23/events{/privacy}', 'received_events_url': 'https://api.github.com/users/rsm-23/received_events', 'type': 'User', 'site_admin': False}"
21,1904094381,https://api.github.com/repos/pandas-dev/pandas/issues/55213,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/55213/labels{/name},"{'login': 'BenjaminHelyer', 'id': 91896754, 'node_id': 'U_kgDOBXo7sg', 'avatar_url': 'https://avatars.githubusercontent.com/u/91896754?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/BenjaminHelyer', 'html_url': 'https://github.com/BenjaminHelyer', 'followers_url': 'https://api.github.com/users/BenjaminHelyer/followers', 'following_url': 'https://api.github.com/users/BenjaminHelyer/following{/other_user}', 'gists_url': 'https://api.github.com/users/BenjaminHelyer/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/BenjaminHelyer/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/BenjaminHelyer/subscriptions', 'organizations_url': 'https://api.github.com/users/BenjaminHelyer/orgs', 'repos_url': 'https://api.github.com/users/BenjaminHelyer/repos', 'events_url': 'https://api.github.com/users/BenjaminHelyer/events{/privacy}', 'received_events_url': 'https://api.github.com/users/BenjaminHelyer/received_events', 'type': 'User', 'site_admin': False}"
22,1904026341,https://api.github.com/repos/pandas-dev/pandas/issues/55212,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/55212/labels{/name},"{'login': 'seanslma', 'id': 30691708, 'node_id': 'MDQ6VXNlcjMwNjkxNzA4', 'avatar_url': 'https://avatars.githubusercontent.com/u/30691708?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/seanslma', 'html_url': 'https://github.com/seanslma', 'followers_url': 'https://api.github.com/users/seanslma/followers', 'following_url': 'https://api.github.com/users/seanslma/following{/other_user}', 'gists_url': 'https://api.github.com/users/seanslma/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/seanslma/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/seanslma/subscriptions', 'organizations_url': 'https://api.github.com/users/seanslma/orgs', 'repos_url': 'https://api.github.com/users/seanslma/repos', 'events_url': 'https://api.github.com/users/seanslma/events{/privacy}', 'received_events_url': 'https://api.github.com/users/seanslma/received_events', 'type': 'User', 'site_admin': False}"
23,1903417694,https://api.github.com/repos/pandas-dev/pandas/issues/55204,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/55204/labels{/name},"{'login': 'loikein', 'id': 20618587, 'node_id': 'MDQ6VXNlcjIwNjE4NTg3', 'avatar_url': 'https://avatars.githubusercontent.com/u/20618587?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/loikein', 'html_url': 'https://github.com/loikein', 'followers_url': 'https://api.github.com/users/loikein/followers', 'following_url': 'https://api.github.com/users/loikein/following{/other_user}', 'gists_url': 'https://api.github.com/users/loikein/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/loikein/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/loikein/subscriptions', 'organizations_url': 'https://api.github.com/users/loikein/orgs', 'repos_url': 'https://api.github.com/users/loikein/repos', 'events_url': 'https://api.github.com/users/loikein/events{/privacy}', 'received_events_url': 'https://api.github.com/users/loikein/received_events', 'type': 'User', 'site_admin': False}"
24,1903191625,https://api.github.com/repos/pandas-dev/pandas/issues/55202,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/55202/labels{/name},"{'login': 'dchigarev', 'id': 62142979, 'node_id': 'MDQ6VXNlcjYyMTQyOTc5', 'avatar_url': 'https://avatars.githubusercontent.com/u/62142979?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/dchigarev', 'html_url': 'https://github.com/dchigarev', 'followers_url': 'https://api.github.com/users/dchigarev/followers', 'following_url': 'https://api.github.com/users/dchigarev/following{/other_user}', 'gists_url': 'https://api.github.com/users/dchigarev/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/dchigarev/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/dchigarev/subscriptions', 'organizations_url': 'https://api.github.com/users/dchigarev/orgs', 'repos_url': 'https://api.github.com/users/dchigarev/repos', 'events_url': 'https://api.github.com/users/dchigarev/events{/privacy}', 'received_events_url': 'https://api.github.com/users/dchigarev/received_events', 'type': 'User', 'site_admin': False}"
25,1903100230,https://api.github.com/repos/pandas-dev/pandas/issues/55200,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/55200/labels{/name},"{'login': 'pyZerrenner', 'id': 47388301, 'node_id': 'MDQ6VXNlcjQ3Mzg4MzAx', 'avatar_url': 'https://avatars.githubusercontent.com/u/47388301?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/pyZerrenner', 'html_url': 'https://github.com/pyZerrenner', 'followers_url': 'https://api.github.com/users/pyZerrenner/followers', 'following_url': 'https://api.github.com/users/pyZerrenner/following{/other_user}', 'gists_url': 'https://api.github.com/users/pyZerrenner/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/pyZerrenner/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/pyZerrenner/subscriptions', 'organizations_url': 'https://api.github.com/users/pyZerrenner/orgs', 'repos_url': 'https://api.github.com/users/pyZerrenner/repos', 'events_url': 'https://api.github.com/users/pyZerrenner/events{/privacy}', 'received_events_url': 'https://api.github.com/users/pyZerrenner/received_events', 'type': 'User', 'site_admin': False}"
26,1902653988,https://api.github.com/repos/pandas-dev/pandas/issues/55197,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/55197/labels{/name},"{'login': 'CSBVision', 'id': 19430969, 'node_id': 'MDQ6VXNlcjE5NDMwOTY5', 'avatar_url': 'https://avatars.githubusercontent.com/u/19430969?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/CSBVision', 'html_url': 'https://github.com/CSBVision', 'followers_url': 'https://api.github.com/users/CSBVision/followers', 'following_url': 'https://api.github.com/users/CSBVision/following{/other_user}', 'gists_url': 'https://api.github.com/users/CSBVision/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/CSBVision/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/CSBVision/subscriptions', 'organizations_url': 'https://api.github.com/users/CSBVision/orgs', 'repos_url': 'https://api.github.com/users/CSBVision/repos', 'events_url': 'https://api.github.com/users/CSBVision/events{/privacy}', 'received_events_url': 'https://api.github.com/users/CSBVision/received_events', 'type': 'User', 'site_admin': False}"
27,1902533291,https://api.github.com/repos/pandas-dev/pandas/issues/55196,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/55196/labels{/name},"{'login': 'lrisch', 'id': 24544692, 'node_id': 'MDQ6VXNlcjI0NTQ0Njky', 'avatar_url': 'https://avatars.githubusercontent.com/u/24544692?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/lrisch', 'html_url': 'https://github.com/lrisch', 'followers_url': 'https://api.github.com/users/lrisch/followers', 'following_url': 'https://api.github.com/users/lrisch/following{/other_user}', 'gists_url': 'https://api.github.com/users/lrisch/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/lrisch/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/lrisch/subscriptions', 'organizations_url': 'https://api.github.com/users/lrisch/orgs', 'repos_url': 'https://api.github.com/users/lrisch/repos', 'events_url': 'https://api.github.com/users/lrisch/events{/privacy}', 'received_events_url': 'https://api.github.com/users/lrisch/received_events', 'type': 'User', 'site_admin': False}"
28,1902350703,https://api.github.com/repos/pandas-dev/pandas/issues/55194,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/55194/labels{/name},"{'login': 'itholic', 'id': 44108233, 'node_id': 'MDQ6VXNlcjQ0MTA4MjMz', 'avatar_url': 'https://avatars.githubusercontent.com/u/44108233?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/itholic', 'html_url': 'https://github.com/itholic', 'followers_url': 'https://api.github.com/users/itholic/followers', 'following_url': 'https://api.github.com/users/itholic/following{/other_user}', 'gists_url': 'https://api.github.com/users/itholic/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/itholic/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/itholic/subscriptions', 'organizations_url': 'https://api.github.com/users/itholic/orgs', 'repos_url': 'https://api.github.com/users/itholic/repos', 'events_url': 'https://api.github.com/users/itholic/events{/privacy}', 'received_events_url': 'https://api.github.com/users/itholic/received_events', 'type': 'User', 'site_admin': False}"
29,1901561244,https://api.github.com/repos/pandas-dev/pandas/issues/55187,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/55187/labels{/name},"{'login': 'alexandermorgan', 'id': 2601689, 'node_id': 'MDQ6VXNlcjI2MDE2ODk=', 'avatar_url': 'https://avatars.githubusercontent.com/u/2601689?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/alexandermorgan', 'html_url': 'https://github.com/alexandermorgan', 'followers_url': 'https://api.github.com/users/alexandermorgan/followers', 'following_url': 'https://api.github.com/users/alexandermorgan/following{/other_user}', 'gists_url': 'https://api.github.com/users/alexandermorgan/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/alexandermorgan/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/alexandermorgan/subscriptions', 'organizations_url': 'https://api.github.com/users/alexandermorgan/orgs', 'repos_url': 'https://api.github.com/users/alexandermorgan/repos', 'events_url': 'https://api.github.com/users/alexandermorgan/events{/privacy}', 'received_events_url': 'https://api.github.com/users/alexandermorgan/received_events', 'type': 'User', 'site_admin': False}"
